,회사ID,연매출액,월별_연금보험료,월별_직원수,년월,연매출액_변화량,월별_직원수_변화량
78607,515837,490090,527920,4,201609,0,0
92285,515837,490090,527920,4,201610,0,0
73476,515837,490090,527920,4,201611,0,0
7101,515837,490090,527920,4,201612,0,0
58504,412652,241745,1218400,6,201511,0,0
78445,412652,241745,1218400,6,201512,0,0
42780,412652,777799,1218400,6,201601,536054,0
27154,412652,777799,1218400,6,201602,0,0
67157,412652,777799,1371940,6,201603,0,0
3729,412652,777799,1371940,6,201604,0,0
14473,412652,777799,1371940,6,201605,0,0
64185,412652,777799,1371940,6,201606,0,0
55479,412652,777799,1695660,6,201607,0,0
9448,412652,777799,1974560,7,201608,0,1
47947,412652,777799,1974560,7,201609,0,0
3031,412652,777799,1974560,7,201610,0,0
47440,412652,777799,2020460,7,201611,0,0
65471,412652,777799,2020460,7,201612,0,0
13662,297874,1013847581,6504140,31,201511,0,0
38844,297874,1013847581,6402880,31,201512,0,0
69931,297874,894075653,6402880,31,201601,-119771928,0
55059,297874,894075653,6375260,31,201602,0,0
61615,297874,894075653,6125960,30,201603,0,-1
55283,297874,894075653,6384800,32,201604,0,2
19869,297874,894075653,6384800,32,201605,0,0
35583,297874,894075653,6267180,32,201606,0,0
77495,297874,894075653,6989440,33,201607,0,1
92363,297874,894075653,6989440,33,201608,0,0
27610,297874,894075653,6931480,33,201609,0,0
67306,297874,894075653,6920960,33,201610,0,0
5008,297874,894075653,7005280,32,201611,0,-1
33835,297874,894075653,7167280,33,201612,0,1
34680,297874,1501348760,7495880,32,201701,607273107,-1
21309,297874,1501348760,8578920,38,201702,0,6
48176,297874,1501348760,8171140,36,201703,0,-2
51998,297874,1501348760,8294540,37,201704,0,1
63529,297874,1501348760,8347640,38,201705,0,1
14592,297874,1501348760,9045660,42,201706,0,4
50214,297874,1501348760,9811820,44,201707,0,2
5779,297874,1501348760,9622920,43,201708,0,-1
56078,297874,1501348760,9291980,42,201709,0,-1
20481,297874,1501348760,9333480,43,201710,0,1
37432,297874,1501348760,9731000,45,201711,0,2
45536,297874,1501348760,9557840,44,201712,0,-1
85513,297874,1115591447,9224480,41,201801,-385757313,-3
56586,297874,1115591447,8837840,40,201802,0,-1
86758,297874,1115591447,9004060,41,201803,0,1
98197,297874,1115591447,9170280,42,201804,0,1
7266,297874,1115591447,8962660,41,201805,0,-1
1857,297874,1115591447,8782940,40,201806,0,-1
70113,297874,1115591447,10301460,42,201807,0,2
8881,297874,1115591447,10301460,42,201808,0,0
56426,297874,1115591447,10094020,41,201809,0,-1
10113,297874,1115591447,10423060,41,201810,0,0
62524,297874,1115591447,10392460,42,201811,0,1
6147,297874,1115591447,10226240,41,201812,0,-1
8427,487687,335171,587600,3,201511,0,0
74823,487687,335171,587600,3,201512,0,0
67237,487687,253268,635400,3,201601,-81903,0
4064,487687,253268,743400,4,201602,0,1
73815,487687,253268,743400,4,201603,0,0
63166,487687,253268,743400,4,201604,0,0
35785,487687,253268,743400,4,201605,0,0
28167,487687,253268,743400,4,201606,0,0
98428,487687,253268,786140,4,201607,0,0
5534,487687,253268,786140,4,201608,0,0
18143,487687,253268,786140,4,201609,0,0
22209,487687,253268,786140,4,201610,0,0
7020,487687,253268,786140,4,201611,0,0
63887,487687,253268,786140,4,201612,0,0
89672,305234,28093030,4894740,20,201511,0,0
261,305234,28093030,4894740,20,201512,0,0
17988,305234,32643947,4529340,19,201601,4550917,-1
45441,305234,32643947,4364740,19,201602,0,0
17375,305234,32643947,4364740,19,201603,0,0
48340,305234,32643947,4364740,19,201604,0,0
66826,305234,32643947,4364740,19,201605,0,0
45601,305234,32643947,4373740,19,201606,0,0
74473,305234,32643947,4624920,19,201607,0,0
58829,305234,32643947,4627800,19,201608,0,0
50623,305234,32643947,4627800,19,201609,0,0
79044,305234,32643947,4627800,19,201610,0,0
58285,305234,32643947,4605220,19,201611,0,0
17504,305234,32643947,4605220,19,201612,0,0
61772,305234,39364975,4605220,19,201701,6721028,0
56303,305234,39364975,4605220,19,201702,0,0
47698,305234,39364975,4929220,21,201703,0,2
25447,305234,39364975,4929220,21,201704,0,0
92451,305234,39364975,4929220,21,201705,0,0
24221,305234,39364975,4929220,21,201706,0,0
46612,305234,39364975,5320380,21,201707,0,0
86590,305234,39364975,5102580,20,201708,0,-1
90360,305234,39364975,5102580,20,201709,0,0
98499,305234,39364975,5102580,20,201710,0,0
91693,305234,39364975,5102580,20,201711,0,0
98086,305234,39364975,5102580,20,201712,0,0
49954,305234,45693479,4889640,19,201801,6328504,-1
848,305234,45693479,4889640,19,201802,0,0
80860,305234,45693479,4889640,19,201803,0,0
68019,305234,45693479,4889640,19,201804,0,0
85317,305234,45693479,5204540,21,201805,0,2
69498,305234,45693479,5204540,21,201806,0,0
54357,305234,45693479,5489920,21,201807,0,0
14996,305234,45693479,5647420,22,201808,0,1
26051,305234,45693479,5505220,21,201809,0,-1
29114,305234,45693479,5662720,22,201810,0,1
16882,305234,45693479,5662720,22,201811,0,0
85924,305234,45693479,5662720,22,201812,0,0
54492,134599,6500799,14687960,44,201511,0,0
15011,134599,6500799,14687960,44,201512,0,0
3651,134599,7972463,14346600,42,201601,1471664,-2
97453,134599,7972463,14138160,41,201602,0,-1
12307,134599,7972463,13759260,40,201603,0,-1
54536,134599,7972463,13759260,40,201604,0,0
82790,134599,7972463,14511660,42,201605,0,2
35828,134599,7972463,14890560,43,201606,0,1
60787,134599,7972463,15301540,43,201607,0,0
62902,134599,7972463,15692140,44,201608,0,1
79226,134599,7972463,15530400,44,201609,0,0
43358,134599,7972463,15139800,43,201610,0,-1
75580,134599,7972463,15301540,43,201611,0,0
94906,134599,7972463,15301540,43,201612,0,0
77509,134599,17819592,15491440,44,201701,9847129,1
75494,134599,17819592,15491440,44,201702,0,0
96673,134599,17819592,15626440,45,201703,0,1
63097,134599,17819592,15761440,46,201704,0,1
85902,134599,17819592,16215500,47,201705,0,1
46431,134599,17819592,16701960,48,201706,0,1
13203,134599,17819592,17288140,47,201707,0,-1
49026,134599,17819592,17692240,48,201708,0,1
4605,134599,17819592,18104980,49,201709,0,1
62059,134599,17819592,18635080,51,201710,0,2
30600,134599,17819592,18985720,52,201711,0,1
50147,134599,17819592,19389820,53,201712,0,1
22458,134599,19928116,19556500,53,201801,2108524,0
33613,134599,19928116,21256600,60,201802,0,7
92644,134599,19928116,22285220,62,201803,0,2
97677,134599,19928116,23503100,65,201804,0,3
9413,134599,19928116,23959660,66,201805,0,1
15303,134599,19928116,23824660,65,201806,0,-1
49393,134599,19928116,24217520,64,201807,0,-1
33716,134599,19928116,24269460,64,201808,0,0
99351,134599,19928116,24297360,65,201809,0,1
3716,134599,19928116,24321840,65,201810,0,0
17268,134599,19928116,23482140,63,201811,0,-2
35091,134599,19928116,23482140,63,201812,0,0
93478,297081,11424892,9467880,41,201511,0,0
46297,297081,11424892,10036300,44,201512,0,3
52676,297081,14375777,10213440,44,201601,2950885,0
91362,297081,14375777,10230540,44,201602,0,0
30126,297081,14375777,11376420,49,201603,0,5
50794,297081,14375777,10610980,45,201604,0,-4
13195,297081,14375777,10835980,46,201605,0,1
64321,297081,14375777,11521240,49,201606,0,3
59033,297081,14375777,11344020,47,201607,0,-2
77392,297081,14375777,11119020,46,201608,0,-1
70212,297081,14375777,10916520,45,201609,0,-1
78653,297081,14375777,11524020,48,201610,0,3
59607,297081,14375777,11524020,48,201611,0,0
35517,297081,14375777,11573440,48,201612,0,0
78419,297081,13857114,11573440,48,201701,-518663,0
13666,297081,13857114,12153740,51,201702,0,3
89734,297081,13857114,11598800,49,201703,0,-2
74789,297081,13857114,11392260,48,201704,0,-1
70127,297081,13857114,11511600,51,201705,0,3
45794,297081,13857114,11473620,50,201706,0,-1
46396,297081,13857114,12738440,51,201707,0,1
529,297081,13857114,12535940,50,201708,0,-1
49938,297081,13857114,12756340,51,201709,0,1
9605,297081,13857114,12756340,51,201710,0,0
80935,297081,13857114,12756340,51,201711,0,0
76827,297081,13857114,12506320,50,201712,0,-1
96648,297081,13958304,12834640,52,201801,101190,2
10123,297081,13958304,13015800,53,201802,0,1
56286,297081,13958304,13024980,53,201803,0,0
78070,297081,13958304,13282920,54,201804,0,1
71057,297081,13958304,12810080,52,201805,0,-2
35939,297081,13958304,13027520,53,201806,0,1
43718,297081,13958304,15231140,53,201807,0,0
8417,297081,13958304,14867640,52,201808,0,-1
41388,297081,13958304,14867640,52,201809,0,0
18387,297081,13958304,14863220,52,201810,0,0
27919,297081,13958304,15313120,54,201811,0,2
13348,297081,13958304,15219800,53,201812,0,-1
89627,284108,597950,524600,3,201511,0,0
43539,284108,597950,524600,3,201512,0,0
22212,284108,1083754,524600,3,201601,485804,0
20393,284108,1083754,524600,3,201602,0,0
10146,284108,1083754,524600,3,201603,0,0
45037,284108,1083754,509300,3,201605,0,0
90034,284108,1083754,509300,3,201606,0,0
14188,284108,1083754,520360,3,201607,0,0
96435,284108,1083754,520360,3,201608,0,0
64870,284108,1083754,435760,3,201609,0,0
19432,284108,1083754,435760,3,201610,0,0
2046,284108,1083754,435760,3,201611,0,0
60482,284108,1083754,559600,4,201612,0,1
28548,284108,1384163,665540,4,201801,300409,0
67484,284108,1384163,665540,4,201802,0,0
27020,284108,1384163,665540,4,201803,0,0
78697,284108,1384163,665540,4,201804,0,0
39395,284108,1384163,665540,4,201805,0,0
50509,284108,1384163,665540,4,201806,0,0
17328,284108,1384163,645020,4,201807,0,0
18750,284108,1384163,539900,3,201808,0,-1
93802,284108,1384163,878300,5,201809,0,2
32153,284108,1384163,878300,5,201810,0,0
75025,284108,1384163,755000,4,201811,0,-1
5979,284108,1384163,755000,4,201812,0,0
58484,294649,3822716363,97692480,271,201511,0,0
5556,294649,3822716363,97876080,272,201512,0,1
25506,294649,3447722831,99745780,277,201601,-374993532,5
68637,294649,3447722831,99464820,276,201602,0,-1
8550,294649,3447722831,99049380,274,201603,0,-2
81720,294649,3447722831,99468240,276,201604,0,2
31072,294649,3447722831,99279780,274,201605,0,-2
34224,294649,3447722831,98330460,271,201606,0,-3
47814,294649,3447722831,102763400,269,201607,0,-2
78694,294649,3447722831,103296920,276,201608,0,7
98555,294649,3447722831,102125120,273,201609,0,-3
11481,294649,3447722831,100498200,263,201610,0,-10
11750,294649,3447722831,100107600,262,201611,0,-1
